"codigo";"nome_ascii";"nivelensino";"ano";"periodo";"capacidade_aluno";"local";"data_inicio";"data_fim";"codigo_turma";"descricao_horario";"observacao";"distancia";"tipo";"data_consolidacao";"agrupadora";"qtd_aulas_lancadas";"situacaoturma";"convenio";"modalidadeparticipantes";"campusturma"
"CST1134.2";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA II";"GRADUAÇÃO";"2016";"2";"3";"A DEFINIR";"2016-09-14";"2016-09-21";"04";"45M23456  4T12345 (14/09/2016 - 15/09/2016), 4M123 (21/09/2016 - 21/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.3";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA V";"GRADUAÇÃO";"2016";"2";"3";"HUOL";"2016-08-08";"2016-08-17";"01";"245M23456 (08/08/2016 - 11/08/2016), 4M123 (17/08/2016 - 17/08/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.3";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA V";"GRADUAÇÃO";"2016";"2";"3";"HUOL";"2016-08-29";"2016-09-05";"03";"245M23456 (29/08/2016 - 01/09/2016), 2M456 (05/09/2016 - 05/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.3";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA V";"GRADUAÇÃO";"2016";"2";"3";"HUOL";"2016-11-21";"2016-12-01";"10";"245M23456 (21/11/2016 - 24/11/2016), 5M234 (01/12/2016 - 01/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.3";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA V";"GRADUAÇÃO";"2016";"2";"3";"HUOL";"2016-11-07";"2016-11-28";"08";"245M23456 (07/11/2016 - 10/11/2016), 2M123 (28/11/2016 - 28/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.3";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA V";"GRADUAÇÃO";"2016";"2";"3";"HUOL";"2016-10-24";"2016-11-03";"07";"245M23456 (24/10/2016 - 27/10/2016), 5M456 (03/11/2016 - 03/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.3";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA V";"GRADUAÇÃO";"2016";"2";"3";"HUOL";"2016-10-17";"2016-11-03";"06";"245M23456 (17/10/2016 - 20/10/2016), 5M123 (03/11/2016 - 03/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.3";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA V";"GRADUAÇÃO";"2016";"2";"3";"HUOL";"2016-09-26";"2016-10-05";"05";"245M23456 (26/09/2016 - 29/09/2016), 4M123 (05/10/2016 - 05/10/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.3";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA V";"GRADUAÇÃO";"2016";"2";"3";"HUOL";"2016-11-14";"2016-11-28";"09";"245M23456 (14/11/2016 - 17/11/2016), 2M456 (28/11/2016 - 28/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.3";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA V";"GRADUAÇÃO";"2016";"2";"3";"HUOL";"2016-09-12";"2016-09-21";"04";"245M23456 (12/09/2016 - 15/09/2016), 4M123 (21/09/2016 - 21/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.3";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA V";"GRADUAÇÃO";"2016";"2";"3";"HUOL";"2016-08-22";"2016-09-05";"02";"245M23456 (22/08/2016 - 25/08/2016), 2M123 (05/09/2016 - 05/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.4";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA III";"GRADUAÇÃO";"2016";"2";"3";"HOSPITAL MUNICIPAL DE NATAL";"2016-08-08";"2016-08-17";"01";"245M23456 (08/08/2016 - 11/08/2016), 4M123 (17/08/2016 - 17/08/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.4";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA III";"GRADUAÇÃO";"2016";"2";"3";"HOSPITAL MUNICIPAL DE NATAL";"2016-09-12";"2016-09-21";"04";"245M23456 (12/09/2016 - 15/09/2016), 4M123 (21/09/2016 - 21/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.4";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA III";"GRADUAÇÃO";"2016";"2";"3";"HOSPITAL MUNICIPAL DE NATAL";"2016-08-29";"2016-09-05";"03";"245M23456 (29/08/2016 - 01/09/2016), 2M456 (05/09/2016 - 05/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.4";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA III";"GRADUAÇÃO";"2016";"2";"3";"HOSPITAL MUNICIPAL DE NATAL";"2016-11-07";"2016-11-28";"08";"245M23456 (07/11/2016 - 10/11/2016), 2M123 (28/11/2016 - 28/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.4";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA III";"GRADUAÇÃO";"2016";"2";"3";"HOSPITAL MUNICIPAL DE NATAL";"2016-11-21";"2016-12-01";"10";"245M23456 (21/11/2016 - 24/11/2016), 5M234 (01/12/2016 - 01/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.4";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA III";"GRADUAÇÃO";"2016";"2";"3";"HOSPITAL MUNICIPAL DE NATAL";"2016-10-24";"2016-11-03";"07";"245M23456 (24/10/2016 - 27/10/2016), 5M456 (03/11/2016 - 03/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.4";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA III";"GRADUAÇÃO";"2016";"2";"3";"HOSPITAL MUNICIPAL DE NATAL";"2016-10-17";"2016-11-03";"06";"245M23456 (17/10/2016 - 20/10/2016), 5M123 (03/11/2016 - 03/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.4";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA III";"GRADUAÇÃO";"2016";"2";"3";"HOSPITAL MUNICIPAL DE NATAL";"2016-09-26";"2016-10-05";"05";"245M23456 (26/09/2016 - 29/09/2016), 4M123 (05/10/2016 - 05/10/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.4";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA III";"GRADUAÇÃO";"2016";"2";"3";"HOSPITAL MUNICIPAL DE NATAL";"2016-11-14";"2016-11-28";"09";"245M23456 (14/11/2016 - 17/11/2016), 2M456 (28/11/2016 - 28/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.4";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA III";"GRADUAÇÃO";"2016";"2";"3";"HOSPITAL MUNICIPAL DE NATAL";"2016-08-22";"2016-09-05";"02";"245M23456 (22/08/2016 - 25/08/2016), 2M123 (05/09/2016 - 05/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.5";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA IV";"GRADUAÇÃO";"2016";"2";"3";"HOSPITAL PEDIÁTRICO MARIA ALICE FERNANDES";"2016-08-08";"2016-08-17";"01";"245M23456 (08/08/2016 - 11/08/2016), 4M123 (17/08/2016 - 17/08/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.5";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA IV";"GRADUAÇÃO";"2016";"2";"3";"HOSPITAL PEDIÁTRICO MARIA ALICE FERNANDES";"2016-08-22";"2016-09-05";"02";"245M23456 (22/08/2016 - 25/08/2016), 2M123 (05/09/2016 - 05/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.5";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA IV";"GRADUAÇÃO";"2016";"2";"3";"HOSPITAL PEDIÁTRICO MARIA ALICE FERNANDES";"2016-11-21";"2016-12-01";"10";"245M23456 (21/11/2016 - 24/11/2016), 5M234 (01/12/2016 - 01/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.5";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA IV";"GRADUAÇÃO";"2016";"2";"3";"HOSPITAL PEDIÁTRICO MARIA ALICE FERNANDES";"2016-11-14";"2016-11-28";"09";"245M23456 (14/11/2016 - 17/11/2016), 2M456 (28/11/2016 - 28/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.5";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA IV";"GRADUAÇÃO";"2016";"2";"3";"HOSPITAL PEDIÁTRICO MARIA ALICE FERNANDES";"2016-11-07";"2016-11-28";"08";"245M23456 (07/11/2016 - 10/11/2016), 2M123 (28/11/2016 - 28/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.5";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA IV";"GRADUAÇÃO";"2016";"2";"3";"HOSPITAL PEDIÁTRICO MARIA ALICE FERNANDES";"2016-10-24";"2016-11-03";"07";"245M23456 (24/10/2016 - 27/10/2016), 5M456 (03/11/2016 - 03/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.5";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA IV";"GRADUAÇÃO";"2016";"2";"3";"HOSPITAL PEDIÁTRICO MARIA ALICE FERNANDES";"2016-10-17";"2016-11-03";"06";"245M23456 (17/10/2016 - 20/10/2016), 5M123 (03/11/2016 - 03/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.5";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA IV";"GRADUAÇÃO";"2016";"2";"3";"HOSPITAL PEDIÁTRICO MARIA ALICE FERNANDES";"2016-09-26";"2016-10-05";"05";"245M23456 (26/09/2016 - 29/09/2016), 4M123 (05/10/2016 - 05/10/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.5";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA IV";"GRADUAÇÃO";"2016";"2";"3";"HOSPITAL PEDIÁTRICO MARIA ALICE FERNANDES";"2016-08-29";"2016-09-05";"03";"245M23456 (29/08/2016 - 01/09/2016), 2M456 (05/09/2016 - 05/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.5";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA IV";"GRADUAÇÃO";"2016";"2";"3";"HOSPITAL PEDIÁTRICO MARIA ALICE FERNANDES";"2016-09-12";"2016-09-21";"04";"245M23456 (12/09/2016 - 15/09/2016), 4M123 (21/09/2016 - 21/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.6";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VI";"GRADUAÇÃO";"2016";"2";"3";"MEJEC";"2016-10-17";"2016-11-03";"06";"24M23456  4T12345 (17/10/2016 - 19/10/2016), 5M123 (03/11/2016 - 03/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.6";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VI";"GRADUAÇÃO";"2016";"2";"3";"MEJEC";"2016-08-22";"2016-09-05";"02";"24M23456  4T12345 (22/08/2016 - 24/08/2016), 2M123 (05/09/2016 - 05/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.6";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VI";"GRADUAÇÃO";"2016";"2";"3";"MEJEC";"2016-08-08";"2016-08-17";"01";"24M23456  4T12345 (08/08/2016 - 10/08/2016), 4M123 (17/08/2016 - 17/08/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.6";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VI";"GRADUAÇÃO";"2016";"2";"3";"MEJEC";"2016-08-29";"2016-09-05";"03";"24M23456  4T12345 (29/08/2016 - 31/08/2016), 2M456 (05/09/2016 - 05/09/2016)";"";"f";"1";"2016-09-25 11:37:38.006";"f";"18";"CONSOLIDADA";"";"Presencial";"Campus Santa Cruz"
"CST1134.6";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VI";"GRADUAÇÃO";"2016";"2";"3";"MEJEC";"2016-11-21";"2016-12-01";"10";"24M23456  4T12345 (21/11/2016 - 23/11/2016), 5M234 (01/12/2016 - 01/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.6";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VI";"GRADUAÇÃO";"2016";"2";"3";"MEJEC";"2016-11-14";"2016-11-28";"09";"24M23456  4T12345 (14/11/2016 - 16/11/2016), 2M456 (28/11/2016 - 28/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.6";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VI";"GRADUAÇÃO";"2016";"2";"3";"MEJEC";"2016-11-07";"2016-11-28";"08";"24M23456  4T12345 (07/11/2016 - 09/11/2016), 2M123 (28/11/2016 - 28/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.6";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VI";"GRADUAÇÃO";"2016";"2";"3";"MEJEC";"2016-10-24";"2016-11-03";"07";"24M23456  4T12345 (24/10/2016 - 26/10/2016), 5M456 (03/11/2016 - 03/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.6";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VI";"GRADUAÇÃO";"2016";"2";"3";"MEJEC";"2016-09-26";"2016-10-05";"05";"24M23456  4T12345 (26/09/2016 - 28/09/2016), 4M123 (05/10/2016 - 05/10/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.6";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VI";"GRADUAÇÃO";"2016";"2";"3";"MEJEC";"2016-09-12";"2016-09-21";"04";"24M23456  4T12345 (12/09/2016 - 14/09/2016), 4M123 (21/09/2016 - 21/09/2016)";"";"f";"1";"2016-09-25 11:51:17.171";"f";"18";"CONSOLIDADA";"";"Presencial";"Campus Santa Cruz"
"CST1134.7";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VII";"GRADUAÇÃO";"2016";"2";"3";"HUOL";"2016-10-24";"2016-11-03";"07";"245M23456 (24/10/2016 - 27/10/2016), 5M456 (03/11/2016 - 03/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.7";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VII";"GRADUAÇÃO";"2016";"2";"3";"HUOL";"2016-09-12";"2016-09-21";"04";"245M23456 (12/09/2016 - 15/09/2016), 4M123 (21/09/2016 - 21/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.7";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VII";"GRADUAÇÃO";"2016";"2";"3";"HUOL";"2016-08-29";"2016-09-05";"03";"245M23456 (29/08/2016 - 01/09/2016), 2M456 (05/09/2016 - 05/09/2016)";"";"f";"1";"2016-09-16 11:23:27.699";"f";"18";"CONSOLIDADA";"";"Presencial";"Campus Santa Cruz"
"CST1134.7";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VII";"GRADUAÇÃO";"2016";"2";"3";"HUOL";"2016-11-21";"2016-12-01";"10";"245M23456 (21/11/2016 - 24/11/2016), 5M234 (01/12/2016 - 01/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.7";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VII";"GRADUAÇÃO";"2016";"2";"3";"HUOL";"2016-11-14";"2016-11-28";"09";"245M23456 (14/11/2016 - 17/11/2016), 2M456 (28/11/2016 - 28/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.7";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VII";"GRADUAÇÃO";"2016";"2";"3";"HUOL";"2016-10-17";"2016-11-03";"06";"245M23456 (17/10/2016 - 20/10/2016), 5M123 (03/11/2016 - 03/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.7";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VII";"GRADUAÇÃO";"2016";"2";"3";"HUOL";"2016-09-26";"2016-10-05";"05";"245M23456 (26/09/2016 - 29/09/2016), 4M123 (05/10/2016 - 05/10/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.7";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VII";"GRADUAÇÃO";"2016";"2";"3";"HUOL";"2016-08-22";"2016-09-05";"02";"245M23456 (22/08/2016 - 25/08/2016), 2M123 (05/09/2016 - 05/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.7";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VII";"GRADUAÇÃO";"2016";"2";"3";"HUOL";"2016-08-08";"2016-08-17";"01";"245M23456 (08/08/2016 - 11/08/2016), 4M123 (17/08/2016 - 17/08/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.7";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VII";"GRADUAÇÃO";"2016";"2";"3";"HUOL";"2016-11-07";"2016-11-28";"08";"245M23456 (07/11/2016 - 10/11/2016), 2M123 (28/11/2016 - 28/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.8";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VIII";"GRADUAÇÃO";"2016";"2";"3";"Maternidade Dra. Leide Moraes - Natal";"2016-11-23";"2016-12-01";"10";"45M23456  4T12345 (23/11/2016 - 24/11/2016), 5M234 (01/12/2016 - 01/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.8";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VIII";"GRADUAÇÃO";"2016";"2";"3";"Maternidade Dra. Leide Moraes - Natal";"2016-10-26";"2016-11-03";"07";"45M23456  4T12345 (26/10/2016 - 27/10/2016), 5M456 (03/11/2016 - 03/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.8";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VIII";"GRADUAÇÃO";"2016";"2";"3";"Maternidade Dra. Leide Moraes - Natal";"2016-11-09";"2016-11-28";"08";"45M23456  4T12345 (09/11/2016 - 10/11/2016), 2M123 (28/11/2016 - 28/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.8";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VIII";"GRADUAÇÃO";"2016";"2";"3";"Maternidade Dra. Leide Moraes - Natal";"2016-08-31";"2016-09-05";"03";"45M23456  4T12345 (31/08/2016 - 01/09/2016), 2M456 (05/09/2016 - 05/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.8";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VIII";"GRADUAÇÃO";"2016";"2";"3";"Maternidade Dra. Leide Moraes - Natal";"2016-10-19";"2016-11-03";"06";"45M23456  4T12345 (19/10/2016 - 20/10/2016), 5M123 (03/11/2016 - 03/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.8";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VIII";"GRADUAÇÃO";"2016";"2";"3";"Maternidade Dra. Leide Moraes - Natal";"2016-09-28";"2016-10-05";"05";"45M23456  4T12345 (28/09/2016 - 29/09/2016), 4M123 (05/10/2016 - 05/10/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.8";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VIII";"GRADUAÇÃO";"2016";"2";"3";"Maternidade Dra. Leide Moraes - Natal";"2016-08-24";"2016-09-05";"02";"45M23456  4T12345 (24/08/2016 - 25/08/2016), 2M123 (05/09/2016 - 05/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.8";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VIII";"GRADUAÇÃO";"2016";"2";"3";"Maternidade Dra. Leide Moraes - Natal";"2016-11-16";"2016-11-28";"09";"45M23456  4T12345 (16/11/2016 - 17/11/2016), 2M456 (28/11/2016 - 28/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.8";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VIII";"GRADUAÇÃO";"2016";"2";"3";"Maternidade Dra. Leide Moraes - Natal";"2016-08-10";"2016-08-17";"01";"45M23456  4T12345 (10/08/2016 - 11/08/2016), 4M123 (17/08/2016 - 17/08/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.8";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA VIII";"GRADUAÇÃO";"2016";"2";"3";"Maternidade Dra. Leide Moraes - Natal";"2016-09-14";"2016-09-21";"04";"45M23456  4T12345 (14/09/2016 - 15/09/2016), 4M123 (21/09/2016 - 21/09/2016)";"";"f";"1";"2016-09-24 21:28:36.816";"f";"18";"CONSOLIDADA";"";"Presencial";"Campus Santa Cruz"
"CST1134.9";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA IX";"GRADUAÇÃO";"2016";"2";"3";"A DEFINIR";"2016-11-07";"2016-11-28";"08";"245M23456 (07/11/2016 - 10/11/2016), 2M123 (28/11/2016 - 28/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.9";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA IX";"GRADUAÇÃO";"2016";"2";"3";"A DEFINIR";"2016-11-14";"2016-11-28";"09";"245M23456 (14/11/2016 - 17/11/2016), 2M456 (28/11/2016 - 28/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.9";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA IX";"GRADUAÇÃO";"2016";"2";"3";"A DEFINIR";"2016-10-24";"2016-11-03";"07";"245M23456 (24/10/2016 - 27/10/2016), 5M456 (03/11/2016 - 03/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.9";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA IX";"GRADUAÇÃO";"2016";"2";"3";"A DEFINIR";"2016-10-17";"2016-11-03";"06";"245M23456 (17/10/2016 - 20/10/2016), 5M123 (03/11/2016 - 03/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.9";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA IX";"GRADUAÇÃO";"2016";"2";"3";"A DEFINIR";"2016-09-26";"2016-10-05";"05";"245M23456 (26/09/2016 - 29/09/2016), 4M123 (05/10/2016 - 05/10/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.9";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA IX";"GRADUAÇÃO";"2016";"2";"3";"A DEFINIR";"2016-09-12";"2016-09-21";"04";"245M23456 (12/09/2016 - 15/09/2016), 4M123 (21/09/2016 - 21/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.9";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA IX";"GRADUAÇÃO";"2016";"2";"3";"A DEFINIR";"2016-08-29";"2016-09-05";"03";"245M23456 (29/08/2016 - 01/09/2016), 2M456 (05/09/2016 - 05/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1134.9";"ATENCAO INTEGRAL A SAUDE NA ALTA COMPLEXIDADE - PRATICA IX";"GRADUAÇÃO";"2016";"2";"3";"A DEFINIR";"2016-08-22";"2016-09-05";"02";"245M23456 (22/08/2016 - 25/08/2016), 2M123 (05/09/2016 - 05/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
